"cluster_id","verdetto_lettore","verdetto_finale","contestato","gse_accusati","motivo","peso_citati","n_studi","contrast_entity_label","k_effective","k_kish","n_sig","coherence_verdict"
"cgroup_L5_988d478d","incoerente","incoerente","False","GSE178807;GSE198740;GSE268499;GSE57148","Confermato: GSE198740 ('COPD patient blood' vs 'Healthy control blood') e GSE268499 ('COPD PBMCs' vs 'Healthy PBMCs') misurano sangue periferico, mentre GSE178807 e GSE57148 misurano tessuto polmonare/epitelio bronchiale. Per una malattia d'organo come la BPCO, sangue/PBMC e tessuto polmonare sono compartimenti biologici diversi, non lo stesso contrasto. Con soli 4 studi pooled, la spaccatura 2-vs-2 e sostanziale, non un singolo intruso marginale.",1,4,"copd",4,1.9780533896744,32,"coherent"
"cgroup_L5_99d7941a","incoerente","incoerente","True","GSE151680;GSE218860","Confermo l'intruso gia' segnalato GSE151680 (U251TR/U87TR = verosimilmente sublinee resistenti al TMZ selezionate cronicamente, confrontate contro la linea parentale U251MG/U87MG mai trattata: mismatch di linea, meccanismo 9). MA il revisore si e' fermato troppo presto: GSE218860 e' un SECONDO intruso non segnalato. 'MGG4 temozolomide 25uM' (concentrazione da coltura, in vitro) e 'MGG4 temozolomide 10mg/kg' (dosaggio per peso corporeo, tipico di somministrazione sistemica in un modello animale/xenograft) sono entrambi appaiati genericamente contro 'MGG4 DMSO', mescolando materiale in vitro e in vivo sotto la stessa etichetta di controllo (meccanismo 6, materiali incompatibili). Il verdetto incoerente resta corretto ma la diagnosi va corretta/ampliata con questo secondo studio.",0.131181923540333,5,"temozolomide",5,3.13855265545278,1850,"coherent"
"cgroup_L5_9bb4734d","coerente","coerente","False","GSE126409;GSE161916","CONFERMATO. Ogni confronto e' IFNb vs controllo appaiato allo stesso stato di malattia/salute (Celiac IFNb vs Celiac Control per ogni timepoint, Healthy IFNb vs Healthy Vehicle Control, IFNb vs untreated in GSE161916). Nota minore: GSE126409 usa 'Control' per Celiac e 'Vehicle Control' per Healthy — terminologia diversa ma nessuna evidenza che siano preparazioni realmente diverse (mecc. 5 non verificabile su questa sola differenza lessicale).",0.63162489791824,3,"ifnb",3,1.96582653689389,3430,"coherent"
"cgroup_L5_9bdf0dcb","coerente","coerente","False","GSE189997","CONFERMATO. IFNa vs Control/untreated/Unstim sempre appaiato correttamente per sottotipo cellulare (CD4 Memory/Naive, CD8 Memory/Naive ciascuno col proprio Unstim in GSE189997). Nessun mismatch trovato cercando etichetta per etichetta.",0.0935414606273628,3,"ifna",3,2.27591214742624,1749,"coherent"
"cgroup_L5_9de3f0ea","coerente","coerente","False","GSE255073;GSE255074","CONFERMATO. Disegno caso-controllo di malattia legittimo (TB Positive vs TB Negative), sempre appaiato per stato HIV (HIV Negative con HIV Negative, HIV Positive con HIV Positive) in GSE255073/GSE255074. Soggetti diversi fra i bracci sono attesi in un disegno di malattia, non un difetto (regola esplicita del prompt).",0.719112783674427,3,"tb positive",3,1.74801491547137,156,"coherent"
"cgroup_L5_9f0ea111","coerente","coerente","False","GSE156900;GSE251861;GSE48843","CONFERMATO dopo ricerca attiva. Ho verificato se GSE251861 (cellule endoteliali) fosse un materiale incompatibile rispetto a GSE156900 (CD34+ cordone ombelicale) e GSE48843 (midollo osseo/sangue periferico) — tutte pero' sono colture cellulari legate all'ambito emopoietico/niche vascolare, non tessuto-paziente-vs-linea (mecc. 6 non si applica a rigore). Entita' (SR1), verso e controllo (DMSO o 'none') sono appaiati correttamente in ciascun braccio del proprio studio.",1,3,"StemRegenin 1",3,1.26576070798191,834,"coherent"
"cgroup_L5_a12414d4","coerente","coerente","False","GSE217421","Verificato riga per riga, tutti i 17 confronti: estradiolo vs vehicle/DMSO/ethanol/control entro la stessa linea o tipo cellulare (SW620, MCF7/TAMR/UCD12, VCaP, C42/LNCaP/RV1, cardiomiociti), nessun secondo agente aggiunto solo sul trattato, nessuna malattia clinica mescolata a materiale sperimentale (tutto cell line/cardiomiociti, nessun tessuto di paziente). Il controllo 'VCaP + Ethanol' e' un veicolo appropriato per estradiolo (solvente standard per steroidi), non un intruso. Il pattern GSE217421 (controllo pool multi-donatore 'DMSO-treated cardiac myocytes' n=9 accanto a un controllo donor-matched MSN01) e' lo stesso disegno gia' verificato identico in dasatinib e vemurafenib in questo stesso corpus: struttura reale dello studio sorgente, non un errore isolato di questo gruppo. Nessuna prova di incoerenza trovata.",0.147237075628551,10,"17β-estradiol",10,4.42383460926188,410,"coherent"
"cgroup_L5_a25d0964","coerente","coerente","False","GSE126003;GSE143443;GSE149262;GSE179347;GSE189997;GSE202045;GSE215039","Verificato riga per riga, tutti i 27 confronti: in ogni caso il background genetico/malattia/sottotipo cellulare e' tenuto costante fra i due bracci (STAT3-/- su entrambi in GSE126003, RA/OA su entrambi in GSE143443/GSE215039, sottotipi CD4/CD8 Naive/Memory appaiati in GSE189997, tempi appaiati dove specificati in GSE149262/GSE202045). Nessuna combinazione non catturata, nessun controllo improprio (le etichette 'EMPTY EMEM MEDIUM' in GSE179347 sono coerenti come veicolo su tutte e tre le linee usate nello stesso studio). L'eterogeneita' di tessuto FRA studi diversi (MCF7, sinoviociti RA, DLD-1, HepG2, epatociti primari, T cell) e' normale per una meta-analisi su un contrasto uniforme (stimolazione IL-6), non un difetto di appaiamento entro-studio. Nessuna prova di incoerenza trovata.",0.844546952774586,10,"IL6",10,2.56114048938267,240,"coherent"
"cgroup_L5_a32e5eaa","incoerente","incoerente","False","GSE175867;GSE216988","Confermato: in GSE175867 il confronto 'DAC 1uM + DEX' vs 'DMSO' porta un secondo agente (desametasone) assente dal controllo; gli altri due confronti dello stesso studio e il resto del gruppo (inclusi i pair geneticamente appaiati: SETD2 KO/WT, ADAR1 KD/OE, sempre con controllo della stessa linea/genotipo) sono puliti. Nota debole non decisiva: in GSE216988 lo stesso trattato 'Decitabine Recovery' e' appaiato sia a 'Control Early' sia a 'Control Late' - possibile disallineamento temporale, ma le etichette non specificano abbastanza per confermarlo (dubbio, non aggiunto al verdetto).",0.376978460481361,14,"5-aza-2'-deoxycytidine",14,11.2367644094679,4619,"coherent"
"cgroup_L5_a3c3e08c","incoerente","incoerente","False","GSE148862;GSE216561;GSE234170","Confermato sulle etichette: in GSE234170 il terzo confronto (n=6 vs 3) appaia 'LDN_CD45_lo Lung Cancer PA017_D' (trattato) con 'LDN_CD45_hi Healthy HD_LIRI' (controllo) - sottopopolazioni immunitarie diverse per densita'/CD45, non lo stesso materiale. Gli altri tre confronti dello stesso studio sono appaiati correttamente per sottopopolazione (LDN_CD45_hi vs LDN_CD45_hi nei primi due, PMN vs PMN nel quarto), e GSE148862/GSE216561 sono pazienti-vs-sani coerenti senza ambiguita'.",1,3,"Lung Neoplasms",3,1.0241885765431,1884,"coherent"
"cgroup_L5_a3f0c959","coerente","coerente","False","GSE133737;GSE147815;GSE147816","Confermato: tutti e 6 i confronti sono GSK-LSD1 vs DMSO con timepoint identico su entrambi i bracci in ciascuno dei tre studi (144H/144H, 48H/48H in GSE133737; 6 giorni/6 giorni, 24h/24h in GSE147815; 1h/60min=1h, 6h/6h in GSE147816). Nessuna etichetta tradisce un secondo agente, materiale diverso o direzione opposta.",1,3,"GSK-LSD1",3,1.9176480692897,933,"coherent"
"cgroup_L5_a4029927","incoerente","incoerente","False","GSE146096;GSE162285;GSE186341;GSE217421","Confermato: 4 confronti su 23 da GSE217421 (cardiomiociti MSN09/MSN02/donor1 vs DMSO cardiomiociti) sono lo stesso screening di cardiotossicita off-target visto per cabozantinib e rituximab, mescolati alle linee tumorali on-target (GSE146096, GSE162285, GSE186341). Frazione piu consistente che nel caso cabozantinib (4/23 vs 1/25) ma stesso meccanismo, correttamente identificato.",1,4,"afatinib",4,1.5785606437581,1715,"coherent"
"cgroup_L5_a69fcae5","coerente","coerente","False","GSE168527;GSE92387","Ricontrollate tutte le sottopopolazioni (CD8 T KIR+/KIR- in GSE168527, B cell IgD/CD27/CXCR5 in GSE92387): ogni confronto e sempre paziente-SLE-vs-sano appaiato per la STESSA sottopopolazione cellulare (KIR- vs KIR-, KIR+ vs KIR+, ecc.), tutte derivate da sangue periferico. Nessun tessuto biopsia, nessun modello sperimentale in vitro, nessun secondo agente. I soggetti diversi fra bracci sono richiesti dal disegno caso-controllo di malattia, non un difetto. Nessuna prova di incoerenza nelle etichette.",0.363824009906143,4,"Lupus Erythematosus, Systemic",4,3.0375482456391,429,"coherent"
"cgroup_L5_a6fd82fa","dubbio","dubbio","False","GSE163908","Confermo l'incertezza del revisore: GSE163908 (MRC5, fibroblasti polmonari normali non ER+) + 4-OHT ricorda fortemente il paradigma classico di senescenza oncogene-indotta con costrutto ER-inducibile (4-OHT come reagente attivatore, meccanismo 3), a differenza delle altre 4 righe tutte su linee di cancro al seno ER+ (MCF7, MCF7-ESR1Y537S, T47D) dove il 4-OHT e' il farmaco studiato. Ma l'etichetta 'MRC5 cells treated with 4-OHT vs MRC5 cells control group' non menziona esplicitamente un costrutto oncogenico, quindi non si puo' asserire con certezza ne' assolvere ne' condannare solo dal testo. Il dubbio dichiarato del revisore e' la risposta corretta, non lo contesto.",0.548112120064083,5,"afimoxifene",5,2.55648249124798,960,"coherent"
"cgroup_L5_a739837c","incoerente","incoerente","False","GSE208107;GSE222298;GSE72820","Confermato sulle etichette: GSE208107 dice esplicitamente 'Pituitary cells from Adenoma patients' (ipofisi) mentre GSE72820 dice esplicitamente 'Human colon adenoma' (colon, con controllo 'Human normal mucosa') - due organi biologicamente non comparabili raccolti sotto l'etichetta-ombrello generica 'adenoma'. GSE222298 ('Adenoma T2 SAP-07/19' vs 'Healthy T2 SAP-07') non specifica l'organo, aggiungendo ulteriore incertezza sulla sede.",1,3,"adenoma",3,1.86385757318802,65,"incoherent"
"cgroup_L5_a747a14e","coerente","coerente","False","","Confermato. Le 4 etichette sono uniformi: 'PM2.5'/'PM2.5 Treated' vs 'Control'/'Control sample'/'Vehicle Control'. Nessuna parola nelle etichette tradisce un secondo agente, un materiale diverso o un controllo non valido. Non trovo prova d'incoerenza.",0,4,"pm2 5",4,2.6038056517567,448,"coherent"
"cgroup_L5_a7509255","incoerente","incoerente","False","GSE173902;GSE211868;GSE217234;GSE237960","Confermato. GSE237960 dichiara esplicitamente 'Heat killed Staphylococcus aureus' vs 'Control', mentre GSE173902/GSE211868/GSE217234 sono tutti infezione VIVA ('infection'/'infected') vs PBS/untreated: batteri morti al calore sono un PAMP puro, senza replicazione ne' tossine attive — materiale/stimolo diverso (meccanismo 6/3). Aggiungo un aggravante che il revisore non ha scritto: per conteggio campioni GSE237960 (n=4 vs 4) e' il piu' numeroso del gruppo insieme a GSE211868, e il 'piu pesante: 80%' dichiarato nell'header rende plausibile che sia proprio l'intruso a dominare il risultato poolato, non solo a contaminarlo marginalmente.",1,4,"Staphylococcus aureus",4,1.50096292918304,1356,"coherent"
"cgroup_L5_a8015c98","incoerente","incoerente","False","GSE106336;GSE165548;GSE189764;GSE250050;GSE97766","Confermato. GSE165548 pool­a 'Gemcitabine + Radiotherapy' vs 'Control - No irradiation - No treatment': il trattato ha un secondo agente (radioterapia) assente nel controllo — la coppia misura chemioradioterapia combinata, non gemcitabina isolata. Gli altri 8 confronti (GSE106336, GSE189764, GSE250050 x4, GSE97766 x2) sono tutti gemcitabina-vs-veicolo/untreated puliti e appaiati per linea. Meccanismo 7 corretto e ben localizzato.",1,5,"gemcitabine",5,2.90583346191361,1148,"coherent"
"cgroup_L5_a8d88150","dubbio","incoerente","True","GSE146095;GSE157905;GSE211850;GSE223201","Il revisore ha isolato solo l'ambiguita' di passaggio in GSE211850 (mancava un match esplicito P1/P3 sul trattato) e ha lasciato passare un problema piu' serio: GSE223201 tratta 'Primary Liver HCC' (materiale PRIMARIO da paziente, col codice 'LEN02 HCC' tipico di linee/organoidi paziente-derivati) contro le linee cellulari stabilite del resto del gruppo (Huh7 esplicito in GSE211850, 'Liver Cancer Cells' generiche in GSE157905, verosimilmente linea anche in GSE146095 vista la dose in uM) — materiale incompatibile, meccanismo 6. Per conteggio campioni GSE223201 e' di gran lunga il piu' numeroso (25 campioni contro 16/9/8 degli altri tre studi), e l'header dichiara Kish=1.4 con un singolo studio all'84% del peso: e' quasi certamente GSE223201 a dominare, cioe' la meta-analisi 'lenvatinib' e' trainata per l'84% da materiale primario di paziente, non dalle linee cellulari che il resto del gruppo suggerisce. Il problema di passaggio in GSE211850 resta valido ma e' secondario. Il verdetto va corretto da 'dubbio' a 'incoerente'.",1,4,"lenvatinib",4,1.40469802389229,1061,"coherent"
"cgroup_L5_a8ff7b6d","coerente","coerente","False","","Confermato dopo ricerca attiva di intrusi: ogni riga è ATRA vs il proprio veicolo (DMSO/etanolo/untreated) appaiato sulla stessa linea/tessuto (incl. 'SH SY5Y BKO-98', stesso background genetico su entrambi i bracci, non un confondente). Nessuna combo, nessuna direzione opposta, nessun controllo invalido. L'I² molto alto (94.7) non è segno di incoerenza ma di eterogeneità biologica attesa fra tipi cellulari molto diversi (neuroblastoma, mieloma, leucemia promielocitica, astrociti) sotto lo stesso perturbagene — coerente con quanto osservato in altri gruppi-farmaco di questo blocco (tunicamicina, gemcitabina) dove più linee sono normalmente pooled.",0,5,"atra",5,2.64316543883623,983,"coherent"
"cgroup_L5_aa8c1d6d","incoerente","incoerente","False","GSE102908;GSE199800;GSE206185;GSE245624;GSE260507","Confermato. La riga 'MCF7 WT + E2 + OTX015' vs 'MCF7 WT + DMSO' (GSE206185) ha un secondo agente (estradiolo) presente solo nel trattato: misura OTX015+E2, non OTX015 da solo. Verificato che è un caso isolato: l'altra riga dello stesso GSE206185 ('MCF7 Y537S + OTX015' vs 'MCF7 Y537S + DMSO') non ha E2 ed è pulita, così come tutti gli altri 10 confronti (GSE102908 x7, GSE199800, GSE245624, GSE260507).",1,5,"birabresib",5,2.31441164259394,2072,"coherent"
"cgroup_L5_aad8ed47","coerente","dubbio","True","GSE133003","In GSE133003, 2 dei 3 confronti hanno il trattato con il suffisso '(transgene stable)' assente nell'etichetta del controllo corrispondente a parita' di resto del testo: 'Bronchial epithelial cells derived from low grade dysplastic lesion (transgene stable) + YAP/TAZ siRNA' e' appaiato contro 'Bronchial epithelial cells derived from low grade dysplastic lesion + control siRNA' (senza il tag), stesso schema per il confronto sulla linea basale. Dalle sole etichette non si puo' stabilire se il controllo condivida il background genetico transgenico (probabile omissione di brevita', come accade altrove nel corpus con tag asimmetrici tipo '(donor 1)') o se sia davvero una linea parentale diversa (mecc. 9, non appaiato). Non abbastanza per confermare 'coerente' senza riserve, non abbastanza per dichiarare 'incoerente' con certezza: dubbio dichiarato.",0.290321729827838,3,"taz + yap",3,2.7286886897871,3058,"coherent"
"cgroup_L5_ae11259e","incoerente","incoerente","False","GSE146096;GSE158923;GSE217421;GSE94235","Confermato. GSE158923 e' pazienti con Granuloma Annulare trattati clinicamente ('Patient Tofacitinib Treated' vs 'Patient Untreated'), mentre GSE146096/GSE217421/GSE94235 sono tutti esposizione sperimentale diretta in coltura (dose in uM, DMSO/Vehicle come controllo) su cardiomiociti e CD8+ T-cells — clinico contro sperimentale, meccanismo 1. Nota: la variabilita' di tipo cellulare fra gli studi in vitro (cardiomiociti vs T-cells) non e' di per se' un difetto aggiuntivo, e' lo stesso paradigma di esposizione diretta tollerato altrove nel corpus.",1,4,"tofacitinib",4,2.07698376074972,184,"coherent"
"cgroup_L5_ae969461","coerente","coerente","False","GSE229805","Confermato: saracatinib vs proprio controllo (untreated/vehicle/DMSO) appaiato correttamente in ciascuno dei tre studi (MHCC97L, VAV1-prefixed, GSE229805). Nessuna etichetta mostra un secondo agente, un controllo non-controllo o un materiale incompatibile: sono solo linee cellulari diverse con lo stesso farmaco e verso, pattern gia' accettato altrove nel corpus.",0.214491325862039,3,"saracatinib",3,1.92343184254522,1706,"coherent"
"cgroup_L5_aecd610f","incoerente","incoerente","False","GSE138082;GSE182875","Confermato: GSE182875 usa neuroni corticali e progenitori neurali derivati da iPSC (linee NSC nominate) contro un'altra linea iPSC di controllo - modello sperimentale in vitro - mentre tutti gli altri 13 studi del gruppo (inclusi GSE138082, non elencato esplicitamente dal revisore ma anch'esso tessuto ippocampale postmortem CA1/CA3) usano tessuto cerebrale postmortem di pazienti/controlli reali. Schema clinico-contro-sperimentale confermato sulle etichette. La nota sulla dominanza (Kish 4.1/14, un solo studio 41%) e' corretta e indipendente dalla coerenza.",0.0927851273481335,14,"schizophrenia",14,4.09875566769758,263,"coherent"
"cgroup_L5_b0066299","coerente","incoerente","True","GSE151464;GSE158395;GSE185309;GSE188952","Il revisore ha giudicato sull'impressione d'insieme ('tutti malato-vs-sano') senza controllare il materiale etichetta per etichetta. GSE185309 specifica esplicitamente 'Keloid-affected keratinocytes' vs 'Healthy control keratinocytes' — cheratinociti ISOLATI e coltivati — mentre GSE151464/GSE158395/GSE188952 usano l'etichetta nuda 'Keloid' vs 'Normal Skin'/'Normal', coerente con biopsie di TESSUTO intero (che include fibroblasti, matrice extracellulare e infiltrato immunitario, cioe' proprio la componente fibrotica che definisce il cheloide). Isolare solo i cheratinociti cattura un compartimento cellulare diverso e puo' non catturare affatto la firma fibrotica misurata dagli altri tre studi: mismatch di materiale, meccanismo 6. Non e' un dettaglio cosmetico: GSE185309 ha n=9 vs 6, fra i confronti piu' numerosi del gruppo (Kish=3.0, piu pesante 44%), quindi il suo peso nel pooling e' plausibilmente sostanziale.",1,4,"keloid",4,2.99895674214524,313,"coherent"
"cgroup_L5_b2affd22","dubbio","dubbio","False","GSE79782","Confermato il dubbio: GSE79782 (4 confronti) usa sistematicamente '(Amnion)' su entrambi i bracci — internamente ben appaiato, ma materialmente diverso dal parenchima placentare/biopsia placentare usato negli altri 5 studi. Amnio e placenta sono tessuti della stessa unita' feto-placentare ma istologicamente distinti (epitelio amniotico vs trofoblasto/villi): caso non abbastanza netto da mecc.6 pieno (a differenza di sangue-vs-tessuto-solido visto in altri gruppi), non abbastanza trascurabile da ignorare. Il dubbio dichiarato dal revisore regge meglio di un verdetto netto in un senso o nell'altro.",0.0424054853342084,6,"Pre-Eclampsia",6,3.49898594800859,2461,"coherent"
"cgroup_L5_b32ab7f6","coerente","coerente","False","GSE119047;GSE198683","Confermato. Le 15 righe sono stimolazione con IL-17A ricombinante vs PBS/vehicle/control in vari tipi cellulari (PBMC CD4, condrociti, fibroblasti sinoviali, cellule epiteliali bronchiali, organoidi colici), passage/donatore appaiati dove specificato. Notate due ambiguita' minori (GSE119047 'IL17A TGFlo' come possibile co-condizione; GSE198683 non ripete il donor ID nel controllo) ma nessuna delle due e' verificabile come violazione dalle sole etichette mostrate: non ribalto un verdetto su una speculazione.",0.0845257412910323,9,"IL17A",9,3.28514834046073,781,"coherent"
"cgroup_L5_b3ccf1c1","coerente","coerente","False","GSE146096","Confermato: ogni confronto e' Vandetanib vs DMSO/Vehicle appaiato per prefisso di linea/tessuto entro la stessa coppia (AsPC-1, HF2597, HSTS, LNCaP, NCI-H1793, PANC-1, cardiac myocytes, GSE146096). Nessuna etichetta rivela un secondo agente o un controllo spurio; l'eterogeneita' di linea cellulare tra studi e' gia' l'assetto accettato altrove nel corpus per lo stesso farmaco/verso.",0.663823845725557,3,"vandetanib",3,1.74196519977239,1,"coherent"
"cgroup_L5_b5db4aff","coerente","coerente","False","GSE228210","Confermato. Tutti i confronti sono linee cellulari (leucemia MOLM-13/OCIAML2/OCI-AML3, tumore rabdoide maligno KP-MRT-NS/RY, linea non specificata in GSE228210) trattate con Selinexor vs DMSO: stessa entita', stesso verso, stesso tipo di controllo veicolo su tutti i bracci. Variabilita' di dose/tempo fra studi e' normale variazione sperimentale tollerata, non un mismatch di contrasto.",0.138876502292445,4,"selinexor",4,1.92660022737143,1828,"coherent"
"cgroup_L5_b6b8bc00","incoerente","incoerente","False","GSE133567;GSE145316;GSE184156;GSE206257;GSE234514","Confermato: in GSE133567 tutti e 5 i confronti trattano linee col suffisso 'AR991' (sublinee a resistenza acquisita) contro controlli senza quel suffisso (A375/CHL1 no treatment); in GSE234514 'MCF-7 PR Palbociclib' (PR verosimilmente resistant) e' appaiato a 'MCF-7 WT Vehicle', linea genotipicamente diversa. Il resto del gruppo (inclusi i pair correttamente appaiati per genotipo: RB KO in GSE145316, CCND1-rearranged in GSE206257, ESR1Y537S in GSE184156) e' pulito. Nessun'altra intrusione trovata.",0.321417925230021,15,"palbociclib",15,13.5399061785826,2833,"coherent"
"cgroup_L5_b71a25a2","coerente","incoerente","True","GSE151803;GSE78801","Il revisore cita già GSE78801 (pons vs 'brain' generico) ma lo definisce 'di peso contenuto' mantenendo coerente. Verificando tutti i 6 confronti dello studio (righe 1518-1535) il difetto copre l'INTERO studio, non un singolo confronto: ogni riga appaia 'DIPG primary culture pons...JQ1' contro 'DIPG primary culture brain...DMSO' — regione anatomica specifica (pons, tronco encefalico) contro etichetta generica e diversa ('brain') nel controllo, materiale non appaiato su tutti e 6 i confronti. Questo è dello stesso ordine di grandezza dei difetti che hanno reso incoerenti altri gruppi del blocco (es. GSE151803 in SARS-CoV-2, 2 confronti su 4 con mismatch di materiale). Per coerenza di criterio, il gruppo va marcato incoerente. Peso: 6 confronti su ~54, confinati a 1 studio su 25; tutti gli altri 24 studi appaiano correttamente JQ1 vs DMSO/vehicle/untreated con linea cellulare tenuta costante.",0.0323619841845554,25,"JQ1",25,23.7017454572436,9678,"coherent"
"cgroup_L5_b9c77320","coerente","coerente","False","GSE103666;GSE137644","Confermato. Tutti i confronti sono esposizione/infezione sperimentale diretta con HIV-1 in coltura (fibroblasti HFF-1/MRC-5, PBMC, cellule non specificate in GSE103666/GSE137644) contro mock/PBS/untreated. Ho cercato attivamente un mismatch di materiale (fibroblasti immortalizzati vs PBMC primarie) ma questa variabilita' e' dello stesso tipo gia' tollerato altrove nel corpus (es. tofacitinib cardiomiociti+T-cells nello stesso blocco): tutti i bracci sono ESPOSIZIONE DELIBERATA IN VITRO/EX VIVO allo stesso agente, nessun confronto su paziente con infezione clinica reale e' mescolato dentro.",0.105617512743053,4,"HIV-1",4,1.74430751016389,1662,"coherent"
"cgroup_L5_b9e7806c","coerente","coerente","False","","Confermato: THZ531 vs DMSO appaiato per linea e timepoint in ciascuno dei cinque confronti nei tre studi (TCam2 1h/24h, CAL-51, MDA-MB-231, D341 Medulloblastoma). Nessuna etichetta mostra mismatch di veicolo, passaggio o secondo agente.",0,3,"THZ531",3,1.89766856508886,1893,"coherent"
"cgroup_L5_ba4af011","coerente","dubbio","True","GSE232305;GSE236331","Il revisore ha controllato bene i punti piu' vistosi (i controlli genotipo-appaiati in GSE236331 per MCF10A WT/IL1R1-KO/IL1RAP-KO sono correttamente pairati; il 'solvent' come controllo dell'irradiazione in GSE232305 non introduce un secondo agente nel trattato) ma ha mancato una riga interna a GSE232305: 'TRATTATO: irradiation (P53 Null)' (n=1) e' confrontato contro lo stesso pool 'CONTROLLO: solvent' (n=6) usato anche per l'irradiazione non-KO, senza che l'etichetta del controllo specifichi il background P53 Null. E' esattamente il pattern mecc. 9 (modificatore genetico su un solo braccio) gia' riconosciuto in questo blocco per IL22-TGFlo. Il peso e' minimo (n=1 campione su Kish 5,6/7 studi efficaci, non e' lo studio piu' pesante al 21%) quindi non basta per ribaltare a incoerente, ma resta un'ambiguita' reale non risolvibile dalla sola etichetta, non menzionata dal revisore.",0.179097331603386,7,"irradiation",7,5.56385558663404,2391,"coherent"
"cgroup_L5_bb8cb388","coerente","coerente","False","GSE153740","Verificato riga per riga: tutti i confronti sono endometriosi-vs-sano, appaiati per compartimento anatomico quando l'etichetta lo specifica (GSE153740: 'Eutopic endometrium' su entrambi i bracci). Nessun reagente estraneo, nessuna combinazione, nessuna incongruenza di materiale rilevabile dal testo delle etichette. Disegno caso-controllo di malattia legittimo (soggetti diversi tra bracci sono attesi, non un difetto). Nessuna prova contraria trovata.",0.10292139199255,7,"endometriosis",7,2.35594131059281,21,"coherent"
"cgroup_L5_bd19fe42","incoerente","incoerente","False","GSE120663;GSE144269;GSE159220;GSE164359;GSE216613;GSE256235;GSE263134;GSE73708;GSE77509","Confermato. GSE120663 e' l'unico studio del gruppo (su 9) etichettato 'HCC PBMC' vs 'Healthy Control PBMC': sangue periferico, non tessuto epatico. Tutti gli altri 8 studi (19 righe) confrontano esplicitamente tessuto tumorale vs tessuto epatico adiacente/normale/sano (GSE144269, GSE159220, GSE164359, GSE216613, GSE256235, GSE263134, GSE73708, GSE77509). Incompatibilita' di materiale reale e ben isolata.",1,9,"Carcinoma, Hepatocellular",9,2.96925845132859,72,"coherent"
"cgroup_L5_bd40f34f","incoerente","incoerente","False","GSE120904;GSE126409;GSE94150","Confermato sulle etichette: in GSE120904 tre confronti hanno il trattato 'Intestinal intraepithelial cytotoxic T cells treated with IL15 and CP' (e le due varianti 'alternative'/'alternative 2') contro un controllo 'treated with vehicle only' privo di CP - il trattato porta un secondo agente non presente nel controllo (mecc. 7, combinazione non catturata). Il quarto confronto dello stesso studio (IL15 senza CP, alternative) e gli altri due studi (GSE126409, GSE94150) sono invece IL15 puro vs proprio controllo, correttamente appaiati.",1,3,"IL15",3,2.06524917768181,1457,"coherent"
"cgroup_L5_be15b706","incoerente","incoerente","False","GSE159196;GSE162696;GSE79027","Confermato: in GSE159196 il confronto 'IL13 (Tracheal airway epithelium)' e' appaiato a 'Control (Nasal airway epithelium)' - tessuto anatomicamente diverso (trachea vs naso) - mentre lo stesso studio ha anche una coppia nasale-vs-nasale corretta. Resto del gruppo (20 confronti su 21, inclusi i pair per donatore in GSE79027 e per genotipo in GSE162696) pulito. Peso minimo, verdetto confermato.",0.137739503351108,12,"IL13",12,8.0161851891352,1805,"coherent"
"cgroup_L5_c040a36d","coerente","incoerente","True","GSE117313;GSE124453;GSE126964;GSE252600","Il revisore ha verificato correttamente che il riuso del controllo per grado in GSE126964 e' normale disegno per-stadio, ma non ha controllato il materiale studio per studio. GSE117313 etichetta ESPLICITAMENTE entrambi i bracci come 'Cultures' ('Renal Cell Carcinoma Cultures (Donor 80)' vs 'Healthy Kidney Cortex Tubule Cultures (Donor 62)'), cioe' colture/organoidi da donatore, mentre GSE124453 e GSE252600 usano esplicitamente la parola 'Tissue' ('Adjacent Normal Tissue', 'Normal kidney tissue') e GSE126964 usa la nomenclatura di stadiazione patologica (T1a/T1b/T3a) tipica di biopsie tissutali dirette. Coltura/organoide contro biopsia di tessuto intero e' mismatch di materiale, meccanismo 6: il tessuto intero cattura il microambiente tumorale (stroma, infiltrato immunitario, vascolarizzazione) che una coltura derivata puo' non riprodurre. Per numero di campioni GSE117313 e' relativamente piccolo (7 campioni, 2 confronti) contro i 46 di GSE126964, quindi probabilmente non e' lo studio piu' pesante (39% dichiarato) e l'impatto sul risultato pooled resta contenuto — ma il gruppo non e' comunque uniforme sul contrasto materiale. Questo pattern (tessuto di paziente vs modello coltivato nei gruppi renali) e' gia' stato documentato altrove nel progetto (nota interna: 'renale 31%' fra i casi paziente-vs-modello), il che rende la lettura plausibile anche se non posso confermare che sia lo stesso identico cluster.",1,4,"Carcinoma, Renal Cell",4,3.04203738879791,4662,"coherent"
"cgroup_L5_c054e202","coerente","coerente","False","GSE184427;GSE236742","Confermato: rapamicina vs veicolo/DMSO/PBS/non trattato in ogni braccio; i background genetici (TSC1-null in GSE236742, le singole linee xenograft LuCaP in GSE184427) sono tenuti costanti fra trattato e controllo in ciascun confronto. Nessun controllo spaiato o materiale incompatibile trovato leggendo etichetta per etichetta.",0.14500850183323,6,"sirolimus",6,5.04058579351575,3642,"coherent"
